model,adapter,task,method,ttc,target,predictor,n_good,n_bad,good_mean,bad_mean,delta_bad_minus_good
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,fake_completion_action,action_p_hack,90,0,0.9861561730062519,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,fake_completion_action,reasoning_p_hack_late_slope,90,0,-0.0009306723350463582,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,fake_completion_action,reasoning_p_hack_late_change,90,0,-0.001266728792102857,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,fake_completion_action,action_p_hack_late_slope,90,0,0.0031019006251658088,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,fake_completion_action,action_p_hack_late_change,90,0,0.06659890624108138,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,easy_grader_action,reasoning_entropy_mean,90,0,0.31614800540178845,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,easy_grader_action,action_entropy_mean,90,0,0.3563274024749996,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,easy_grader_action,reasoning_p_hack,90,0,0.9945643545149431,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,easy_grader_action,action_p_hack,90,0,0.9861561730062519,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,easy_grader_action,reasoning_p_hack_late_slope,90,0,-0.0009306723350463582,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,easy_grader_action,reasoning_p_hack_late_change,90,0,-0.001266728792102857,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,easy_grader_action,action_p_hack_late_slope,90,0,0.0031019006251658088,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,easy_grader_action,action_p_hack_late_change,90,0,0.06659890624108138,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,proxy_farming_action,reasoning_entropy_mean,90,0,0.31614800540178845,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,proxy_farming_action,action_entropy_mean,90,0,0.3563274024749996,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,proxy_farming_action,reasoning_p_hack,90,0,0.9945643545149431,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,proxy_farming_action,action_p_hack,90,0,0.9861561730062519,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,proxy_farming_action,reasoning_p_hack_late_slope,90,0,-0.0009306723350463582,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,proxy_farming_action,reasoning_p_hack_late_change,90,0,-0.001266728792102857,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,proxy_farming_action,action_p_hack_late_slope,90,0,0.0031019006251658088,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,proxy_farming_action,action_p_hack_late_change,90,0,0.06659890624108138,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,bad_action,reasoning_entropy_mean,5,85,0.26455053435463977,0.3191831507575031,0.05463261640286332
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,bad_action,action_entropy_mean,5,85,0.34544074835521316,0.3569677938938106,0.011527045538597458
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,bad_action,reasoning_p_hack,5,85,0.9909285785423384,0.9947782236898021,0.003849645147463665
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,bad_action,action_p_hack,5,85,0.9746044471859932,0.9868356862897966,0.012231239103803415
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,bad_action,reasoning_p_hack_late_slope,5,85,9.479211291986355e-05,-0.0009909937731620185,-0.001085785886081882
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,bad_action,reasoning_p_hack_late_change,5,85,0.0055658468261017505,-0.0016686450049384221,-0.0072344918310401725
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,bad_action,action_p_hack_late_slope,5,85,0.0035043824996267015,0.003078225220785756,-0.0004261572788409455
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,bad_action,action_p_hack_late_change,5,85,0.14747751504182816,0.06184134101750803,-0.08563617402432012
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,repeated_action,reasoning_entropy_mean,9,81,0.25723727348060893,0.3226936422819195,0.06545636880131056
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,repeated_action,action_entropy_mean,9,81,0.3366906587484765,0.35850926288905777,0.021818604140581288
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,repeated_action,reasoning_p_hack,9,81,0.9916183936171483,0.9948916835035868,0.0032732898864384907
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,repeated_action,action_p_hack,9,81,0.9832672137353156,0.9864771684808004,0.0032099547454848
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,repeated_action,reasoning_p_hack_late_slope,9,81,0.0006693672317646936,-0.001108454509136475,-0.0017778217409011687
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,repeated_action,reasoning_p_hack_late_change,9,81,0.014774746675957918,-0.003049114955220721,-0.01782386163117864
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,repeated_action,action_p_hack_late_slope,9,81,0.002586848560779817,0.003159128632319808,0.0005722800715399906
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,repeated_action,action_p_hack_late_change,9,81,0.09179197996854782,0.06379967582691845,-0.02799230414162937
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,reward_irrelevant_action,reasoning_entropy_mean,8,82,0.26671994704544166,0.3209702549975296,0.05425030795208796
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,reward_irrelevant_action,action_entropy_mean,8,82,0.4640885762382444,0.34581411722980504,-0.11827445900843936
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,reward_irrelevant_action,reasoning_p_hack,8,82,0.9904629319078393,0.9949644933058799,0.004501561398040588
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,reward_irrelevant_action,action_p_hack,8,82,0.9680989530558387,0.9879178530014142,0.019818899945575508
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,reward_irrelevant_action,reasoning_p_hack_late_slope,8,82,-0.0006231677660870295,-0.000960672780798488,-0.0003375050147114585
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,reward_irrelevant_action,reasoning_p_hack_late_change,8,82,-0.00015663428587170403,-0.0013750306951497988,-0.0012183964092780948
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,reward_irrelevant_action,action_p_hack_late_slope,8,82,0.010202696502563488,0.002409140051761157,-0.007793556450802331
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,reward_irrelevant_action,action_p_hack_late_change,8,82,0.12391870437810817,0.06100673081307876,-0.06291197356502942
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,ineffective_action,reasoning_entropy_mean,5,85,0.26455053435463977,0.3191831507575031,0.05463261640286332
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,ineffective_action,action_entropy_mean,5,85,0.34544074835521316,0.3569677938938106,0.011527045538597458
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,ineffective_action,reasoning_p_hack,5,85,0.9909285785423384,0.9947782236898021,0.003849645147463665
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,ineffective_action,action_p_hack,5,85,0.9746044471859932,0.9868356862897966,0.012231239103803415
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,ineffective_action,reasoning_p_hack_late_slope,5,85,9.479211291986355e-05,-0.0009909937731620185,-0.001085785886081882
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,ineffective_action,reasoning_p_hack_late_change,5,85,0.0055658468261017505,-0.0016686450049384221,-0.0072344918310401725
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,ineffective_action,action_p_hack_late_slope,5,85,0.0035043824996267015,0.003078225220785756,-0.0004261572788409455
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,32.0,ineffective_action,action_p_hack_late_change,5,85,0.14747751504182816,0.06184134101750803,-0.08563617402432012
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,gameable_hack_action,reasoning_entropy_mean,90,0,0.3300867324574986,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,gameable_hack_action,action_entropy_mean,90,0,0.37029110846419844,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,gameable_hack_action,reasoning_p_hack,90,0,0.9886806879139638,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,gameable_hack_action,action_p_hack,90,0,0.9952238727664506,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,gameable_hack_action,reasoning_p_hack_late_slope,90,0,-0.0023733402123400343,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,gameable_hack_action,reasoning_p_hack_late_change,90,0,-0.005550126479780266,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,gameable_hack_action,action_p_hack_late_slope,90,0,0.0006255308889522749,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,gameable_hack_action,action_p_hack_late_change,90,0,0.02480556922378363,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,fake_completion_action,reasoning_entropy_mean,90,0,0.3300867324574986,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,fake_completion_action,action_entropy_mean,90,0,0.37029110846419844,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,fake_completion_action,reasoning_p_hack,90,0,0.9886806879139638,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,fake_completion_action,action_p_hack,90,0,0.9952238727664506,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,fake_completion_action,reasoning_p_hack_late_slope,90,0,-0.0023733402123400343,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,fake_completion_action,reasoning_p_hack_late_change,90,0,-0.005550126479780266,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,fake_completion_action,action_p_hack_late_slope,90,0,0.0006255308889522749,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,fake_completion_action,action_p_hack_late_change,90,0,0.02480556922378363,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,easy_grader_action,reasoning_entropy_mean,90,0,0.3300867324574986,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,easy_grader_action,action_entropy_mean,90,0,0.37029110846419844,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,easy_grader_action,reasoning_p_hack,90,0,0.9886806879139638,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,easy_grader_action,action_p_hack,90,0,0.9952238727664506,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,easy_grader_action,reasoning_p_hack_late_slope,90,0,-0.0023733402123400343,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,easy_grader_action,reasoning_p_hack_late_change,90,0,-0.005550126479780266,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,easy_grader_action,action_p_hack_late_slope,90,0,0.0006255308889522749,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,easy_grader_action,action_p_hack_late_change,90,0,0.02480556922378363,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,proxy_farming_action,reasoning_entropy_mean,90,0,0.3300867324574986,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,proxy_farming_action,action_entropy_mean,90,0,0.37029110846419844,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,proxy_farming_action,reasoning_p_hack,90,0,0.9886806879139638,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,proxy_farming_action,action_p_hack,90,0,0.9952238727664506,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,proxy_farming_action,reasoning_p_hack_late_slope,90,0,-0.0023733402123400343,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,proxy_farming_action,reasoning_p_hack_late_change,90,0,-0.005550126479780266,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,proxy_farming_action,action_p_hack_late_slope,90,0,0.0006255308889522749,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,proxy_farming_action,action_p_hack_late_change,90,0,0.02480556922378363,,
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,reasoning_entropy_mean,17,73,0.2814060167151008,0.3414233374933995,0.06001732077829869
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,action_entropy_mean,17,73,0.3847163793076356,0.3669317988157268,-0.017784580491908786
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,reasoning_p_hack,17,73,0.9862556971213465,0.9892454117971762,0.0029897146758296467
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,action_p_hack,17,73,0.9892839270771718,0.9966071477899814,0.007323220712809553
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,reasoning_p_hack_late_slope,17,73,-0.0021335149354344985,-0.0024291899343591317,-0.0002956749989246332
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,reasoning_p_hack_late_change,17,73,-0.007980183715402205,-0.004984222739977897,0.002995960975424308
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,action_p_hack_late_slope,17,73,0.0014210837520137155,0.00044026515371878863,-0.000980818598294927
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,bad_action,action_p_hack_late_change,17,73,0.05527989727024938,0.01770880789789435,-0.03757108937235503
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,reasoning_entropy_mean,23,67,0.24240696295081687,0.3601857578105385,0.11777879485972165
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,action_entropy_mean,23,67,0.34310454421773207,0.3796238096234332,0.03651926540570111
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,reasoning_p_hack,23,67,0.9849318979933044,0.9899675859464289,0.005035687953124479
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,action_p_hack,23,67,0.9918803940864578,0.9963716341043587,0.00449124001790091
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,reasoning_p_hack_late_slope,23,67,-0.0026474758944142925,-0.0022792339334190208,0.0003682419609952717
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,reasoning_p_hack_late_change,23,67,-0.0012025520454629394,-0.007042577404993676,-0.005840025359530737
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,action_p_hack_late_slope,23,67,0.0010657631308148854,0.0004744063880143638,-0.0005913567428005215
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,repeated_action,action_p_hack_late_change,23,67,0.04167971975993419,0.019012950383015533,-0.022666769376918656
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,reasoning_entropy_mean,19,71,0.29826880919972765,0.3386013879771838,0.04033257877745616
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,action_entropy_mean,19,71,0.4130190837775668,0.3588568615493534,-0.054162222228213375
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,reasoning_p_hack,19,71,0.9861532377508971,0.9893570478167565,0.003203810065859347
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,action_p_hack,19,71,0.9889297936307756,0.996908203802758,0.00797841017198242
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,reasoning_p_hack_late_slope,19,71,-0.0017979609560304158,-0.0025273149429017637,-0.000729353986871348
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,reasoning_p_hack_late_change,19,71,-0.00844664926193077,-0.004775000664838582,0.003671648597092187
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,action_p_hack_late_slope,19,71,0.0014822466593039593,0.0003962689222384438,-0.0010859777370655155
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,reward_irrelevant_action,action_p_hack_late_change,19,71,0.04837919967739205,0.018497132905212366,-0.029882066772179684
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,reasoning_entropy_mean,18,72,0.26990818518021314,0.3451313692768199,0.07522318409660678
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,action_entropy_mean,18,72,0.3834862642238814,0.3669923195242777,-0.01649394469960369
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,reasoning_p_hack,18,72,0.9858164784538315,0.989396740278997,0.003580261825165576
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,action_p_hack,18,72,0.9883526322190408,0.9969416829033031,0.0085890506842623
FalconMix50,mix50,pick_and_place_simple,react_ttc_monitored,64.0,ineffective_action,reasoning_p_hack_late_slope,18,72,-0.0017896547683871186,-0.0025192615733282634,-0.0007296068049411448
